sample_date,product,version,os,arch,extension,downloads,downloads_total
2022-03-05,bazel,0.5.3,windows,x86_64,zip,0,4554
2022-03-05,bazel,0.5.3,macos,x86_64,sh,0,129
2022-03-05,bazel,0.5.3,linux,x86_64,sh,0,1621
2022-03-05,bazel,0.5.3,windows,x86_64,exe,0,239
2022-03-05,bazel,0.5.3,windows,x86_64,zip,0,100
2022-03-05,bazel,0.5.3,linux,x86_64,deb,0,3971
2022-03-05,bazel,0.5.4,any,,zip,2,28104
2022-03-05,bazel,0.5.4,macos,x86_64,sh,0,10330
2022-03-05,bazel,0.5.4,linux,x86_64,sh,0,115666
2022-03-05,bazel,0.5.4,windows,x86_64,exe,0,3413
2022-03-05,bazel,0.5.4,windows,x86_64,zip,0,6060
2022-03-05,bazel,0.5.4,macos,x86_64,sh,0,674
2022-03-05,bazel,0.5.4,linux,x86_64,sh,0,5256
2022-03-05,bazel,0.5.4,windows,x86_64,exe,0,493
2022-03-05,bazel,0.5.4,windows,x86_64,zip,0,177
2022-03-05,bazel,0.5.4,linux,x86_64,deb,0,11291
2022-03-05,bazel,0.6.0,any,,zip,0,1547
2022-03-05,bazel,0.6.0,macos,x86_64,sh,0,684
2022-03-05,bazel,0.6.0,linux,x86_64,sh,0,17742
2022-03-05,bazel,0.6.0,windows,x86_64,exe,0,615
2022-03-05,bazel,0.6.0,windows,x86_64,zip,0,879
2022-03-05,bazel,0.6.0,macos,x86_64,sh,0,84
2022-03-05,bazel,0.6.0,linux,x86_64,sh,0,362
2022-03-05,bazel,0.6.0,windows,x86_64,exe,0,407
2022-03-05,bazel,0.6.0,windows,x86_64,zip,0,56
2022-03-05,bazel,0.6.0,linux,x86_64,deb,0,930
2022-03-05,bazel,0.6.1,any,,zip,0,4690
2022-03-05,bazel,0.6.1,macos,x86_64,sh,0,1200
2022-03-05,bazel,0.6.1,linux,x86_64,sh,0,15409
2022-03-05,bazel,0.6.1,windows,x86_64,exe,0,2068
2022-03-05,bazel,0.6.1,windows,x86_64,zip,0,2438
2022-03-05,bazel,0.6.1,macos,x86_64,sh,0,123
2022-03-05,bazel,0.6.1,linux,x86_64,sh,0,774
2022-03-05,bazel,0.6.1,windows,x86_64,exe,0,360
2022-03-05,bazel,0.6.1,windows,x86_64,zip,0,80
2022-03-05,bazel,0.6.1,linux,x86_64,deb,0,16379
2022-03-05,bazel,0.7.0,any,,zip,0,11070
2022-03-05,bazel,0.7.0,macos,x86_64,sh,0,6877
2022-03-05,bazel,0.7.0,linux,x86_64,sh,271,58160
2022-03-05,bazel,0.7.0,windows,x86_64,exe,0,3455
2022-03-05,bazel,0.7.0,windows,x86_64,zip,0,4501
2022-03-05,bazel,0.7.0,macos,x86_64,sh,0,2361
2022-03-05,bazel,0.7.0,linux,x86_64,sh,0,2672
2022-03-05,bazel,0.7.0,windows,x86_64,exe,0,718
2022-03-05,bazel,0.7.0,windows,x86_64,zip,0,295
2022-03-05,bazel,0.7.0,linux,x86_64,deb,0,5289
2022-03-05,bazel,0.8.0,any,,zip,0,50772
2022-03-05,bazel,0.8.0,macos,x86_64,sh,0,5084
2022-03-05,bazel,0.8.0,linux,x86_64,sh,0,11968
2022-03-05,bazel,0.8.0,windows,x86_64,exe,0,981
2022-03-05,bazel,0.8.0,windows,x86_64,zip,0,1630
2022-03-05,bazel,0.8.0,macos,x86_64,sh,0,114
2022-03-05,bazel,0.8.0,linux,x86_64,sh,0,766
2022-03-05,bazel,0.8.0,windows,x86_64,exe,0,129
2022-03-05,bazel,0.8.0,windows,x86_64,zip,0,44
2022-03-05,bazel,0.8.0,linux,x86_64,deb,0,3028
2022-03-05,bazel,0.8.1,any,,zip,0,6572
2022-03-05,bazel,0.8.1,macos,x86_64,sh,0,1779
2022-03-05,bazel,0.8.1,linux,x86_64,sh,0,21824
2022-03-05,bazel,0.8.1,windows,x86_64,exe,0,1852
2022-03-05,bazel,0.8.1,windows,x86_64,zip,0,2658
2022-03-05,bazel,0.8.1,macos,x86_64,sh,0,313
2022-03-05,bazel,0.8.1,linux,x86_64,sh,1,2067
2022-03-05,bazel,0.8.1,windows,x86_64,exe,0,165
2022-03-05,bazel,0.8.1,windows,x86_64,zip,0,84
2022-03-05,bazel,0.8.1,linux,x86_64,deb,0,15077
2022-03-05,bazel,0.9.0,any,,zip,0,19514
2022-03-05,bazel,0.9.0,macos,x86_64,sh,0,3271
2022-03-05,bazel,0.9.0,linux,x86_64,sh,0,70290
2022-03-05,bazel,0.9.0,windows,x86_64,exe,0,4077
2022-03-05,bazel,0.9.0,windows,x86_64,zip,0,5996
2022-03-05,bazel,0.9.0,macos,x86_64,sh,0,564
2022-03-05,bazel,0.9.0,linux,x86_64,sh,0,4991
2022-03-05,bazel,0.9.0,windows,x86_64,exe,0,716
2022-03-05,bazel,0.9.0,windows,x86_64,zip,0,251
2022-03-05,bazel,0.9.0,linux,x86_64,deb,0,16089
2022-03-05,bazel,1.0.0,macos,x86_64,,0,78615
2022-03-05,bazel,1.0.0,any,,zip,1,5263
2022-03-05,bazel,1.0.0,macos,x86_64,sh,2,4601
2022-03-05,bazel,1.0.0,linux,x86_64,sh,24,579548
2022-03-05,bazel,1.0.0,linux,x86_64,,0,189207
2022-03-05,bazel,1.0.0,windows,x86_64,exe,0,2280
2022-03-05,bazel,1.0.0,windows,x86_64,zip,0,40787
2022-03-05,bazel,1.0.0,linux,x86_64,deb,0,1608
2022-03-05,bazel,1.0.1,macos,x86_64,,0,582
2022-03-05,bazel,1.0.1,any,,zip,0,1478
2022-03-05,bazel,1.0.1,macos,x86_64,sh,0,1310
2022-03-05,bazel,1.0.1,linux,x86_64,sh,0,12394
2022-03-05,bazel,1.0.1,linux,x86_64,,0,1143
2022-03-05,bazel,1.0.1,windows,x86_64,exe,1,1403
2022-03-05,bazel,1.0.1,windows,x86_64,zip,0,532
2022-03-05,bazel,1.0.1,linux,x86_64,deb,1,6117
2022-03-05,bazel,1.1.0,macos,x86_64,,0,3749
2022-03-05,bazel,1.1.0,any,,zip,0,2929
2022-03-05,bazel,1.1.0,macos,x86_64,sh,0,63610
2022-03-05,bazel,1.1.0,linux,x86_64,sh,7,355488
2022-03-05,bazel,1.1.0,linux,x86_64,,37,256118
2022-03-05,bazel,1.1.0,windows,x86_64,exe,0,47672
2022-03-05,bazel,1.1.0,windows,x86_64,zip,0,12048
2022-03-05,bazel,1.1.0,linux,x86_64,deb,4,13093
2022-03-05,bazel,1.2.0,macos,x86_64,,0,1475
2022-03-05,bazel,1.2.0,any,,zip,0,2165
2022-03-05,bazel,1.2.0,macos,x86_64,sh,1,2218
2022-03-05,bazel,1.2.0,linux,x86_64,sh,0,30714
2022-03-05,bazel,1.2.0,linux,x86_64,,1,177637
2022-03-05,bazel,1.2.0,windows,x86_64,exe,0,2285
2022-03-05,bazel,1.2.0,windows,x86_64,zip,0,2591
2022-03-05,bazel,1.2.0,linux,x86_64,deb,0,2815
2022-03-05,bazel,1.2.1,macos,x86_64,,0,2262
2022-03-05,bazel,1.2.1,any,,zip,3,3979
2022-03-05,bazel,1.2.1,macos,x86_64,sh,0,8938
2022-03-05,bazel,1.2.1,linux,x86_64,sh,276,298981
2022-03-05,bazel,1.2.1,linux,x86_64,,3,41190
2022-03-05,bazel,1.2.1,windows,x86_64,exe,4,13850
2022-03-05,bazel,1.2.1,windows,x86_64,zip,0,5781
2022-03-05,bazel,1.2.1,linux,x86_64,deb,0,10535
2022-03-05,bazel,2.0.0,macos,x86_64,,0,4569
2022-03-05,bazel,2.0.0,any,,zip,35,13740
2022-03-05,bazel,2.0.0,macos,x86_64,sh,0,20949
2022-03-05,bazel,2.0.0,linux,x86_64,sh,212,267794
2022-03-05,bazel,2.0.0,linux,x86_64,,10,238023
2022-03-05,bazel,2.0.0,windows,x86_64,exe,0,45301
2022-03-05,bazel,2.0.0,windows,x86_64,zip,0,24295
2022-03-05,bazel,2.0.0,linux,x86_64,deb,0,5671
2022-03-05,bazel,2.0.1,macos,x86_64,,0,65
2022-03-05,bazel,2.0.1,any,,zip,0,277
2022-03-05,bazel,2.0.1,macos,x86_64,sh,0,91
2022-03-05,bazel,2.0.1,linux,x86_64,sh,0,899
2022-03-05,bazel,2.0.1,linux,x86_64,,0,224
2022-03-05,bazel,2.0.1,windows,x86_64,exe,0,230
2022-03-05,bazel,2.0.1,windows,x86_64,zip,0,63
2022-03-05,bazel,2.0.1,linux,x86_64,deb,0,60
2022-03-05,bazel,2.1.0,macos,x86_64,,0,1830
2022-03-05,bazel,2.1.0,any,,zip,0,2421
2022-03-05,bazel,2.1.0,macos,x86_64,sh,0,1299
2022-03-05,bazel,2.1.0,linux,x86_64,sh,1,246446
2022-03-05,bazel,2.1.0,linux,x86_64,,0,21275
2022-03-05,bazel,2.1.0,windows,x86_64,exe,0,3229
2022-03-05,bazel,2.1.0,windows,x86_64,zip,1,2877
2022-03-05,bazel,2.1.0,linux,x86_64,deb,0,3448
2022-03-05,bazel,2.1.1,macos,x86_64,,0,559
2022-03-05,bazel,2.1.1,any,,zip,0,2284
2022-03-05,bazel,2.1.1,macos,x86_64,sh,1,1844
2022-03-05,bazel,2.1.1,linux,x86_64,sh,3,52564
2022-03-05,bazel,2.1.1,linux,x86_64,,0,15706
2022-03-05,bazel,2.1.1,windows,x86_64,exe,1,1486
2022-03-05,bazel,2.1.1,windows,x86_64,zip,0,341
2022-03-05,bazel,2.1.1,linux,x86_64,deb,0,961
2022-03-05,bazel,2.2.0,macos,x86_64,,9,2722
2022-03-05,bazel,2.2.0,any,,zip,0,4086
2022-03-05,bazel,2.2.0,macos,x86_64,sh,0,8727
2022-03-05,bazel,2.2.0,linux,x86_64,sh,6,46400
2022-03-05,bazel,2.2.0,linux,x86_64,,123,52794
2022-03-05,bazel,2.2.0,windows,x86_64,exe,3,6177
2022-03-05,bazel,2.2.0,windows,x86_64,zip,106,24793
2022-03-05,bazel,2.2.0,linux,x86_64,deb,0,4401
2022-03-05,bazel,3.0.0,macos,x86_64,,1,1352
2022-03-05,bazel,3.0.0,any,,zip,0,4230
2022-03-05,bazel,3.0.0,macos,x86_64,sh,0,6726
2022-03-05,bazel,3.0.0,linux,x86_64,sh,11,92879
2022-03-05,bazel,3.0.0,linux,x86_64,,20,35037
2022-03-05,bazel,3.0.0,windows,x86_64,exe,0,4563
2022-03-05,bazel,3.0.0,windows,x86_64,zip,0,3604
2022-03-05,bazel,3.0.0,linux,x86_64,deb,0,2668
2022-03-05,bazel,3.1.0,macos,x86_64,,0,3876
2022-03-05,bazel,3.1.0,any,,zip,54,21570
2022-03-05,bazel,3.1.0,macos,x86_64,sh,0,11945
2022-03-05,bazel,3.1.0,linux,x86_64,sh,74,148249
2022-03-05,bazel,3.1.0,linux,x86_64,,9,162673
2022-03-05,bazel,3.1.0,windows,x86_64,exe,4,57616
2022-03-05,bazel,3.1.0,windows,x86_64,zip,0,1931
2022-03-05,bazel,3.1.0,linux,x86_64,deb,5,11237
2022-03-05,bazel,3.2.0,macos,x86_64,,0,1535
2022-03-05,bazel,3.2.0,any,,zip,1,2490
2022-03-05,bazel,3.2.0,macos,x86_64,sh,11,78921
2022-03-05,bazel,3.2.0,linux,x86_64,sh,129,266505
2022-03-05,bazel,3.2.0,linux,x86_64,,0,30001
2022-03-05,bazel,3.2.0,windows,x86_64,exe,3,52224
2022-03-05,bazel,3.2.0,windows,x86_64,zip,0,1413
2022-03-05,bazel,3.2.0,linux,x86_64,deb,0,3745
2022-03-05,bazel,3.3.0,macos,x86_64,,0,846
2022-03-05,bazel,3.3.0,any,,zip,0,2979
2022-03-05,bazel,3.3.0,macos,x86_64,sh,0,1373
2022-03-05,bazel,3.3.0,linux,x86_64,sh,0,9187
2022-03-05,bazel,3.3.0,linux,x86_64,,0,28438
2022-03-05,bazel,3.3.0,windows,x86_64,exe,1,29661
2022-03-05,bazel,3.3.0,windows,x86_64,zip,0,1293
2022-03-05,bazel,3.3.0,linux,x86_64,deb,0,489
2022-03-05,bazel,3.3.1,macos,x86_64,,0,820
2022-03-05,bazel,3.3.1,any,,zip,0,1042
2022-03-05,bazel,3.3.1,macos,x86_64,sh,0,3554
2022-03-05,bazel,3.3.1,linux,x86_64,sh,9,34095
2022-03-05,bazel,3.3.1,linux,x86_64,,0,2285
2022-03-05,bazel,3.3.1,windows,x86_64,exe,0,1523
2022-03-05,bazel,3.3.1,windows,x86_64,zip,0,6436
2022-03-05,bazel,3.3.1,linux,x86_64,deb,0,516
2022-03-05,bazel,3.4.0,macos,x86_64,,0,365
2022-03-05,bazel,3.4.0,any,,zip,0,2482
2022-03-05,bazel,3.4.0,macos,x86_64,sh,0,3675
2022-03-05,bazel,3.4.0,linux,x86_64,sh,0,5149
2022-03-05,bazel,3.4.0,linux,arm64,,0,951
2022-03-05,bazel,3.4.0,linux,x86_64,,0,198
2022-03-05,bazel,3.4.0,windows,x86_64,exe,0,382
2022-03-05,bazel,3.4.0,windows,x86_64,zip,0,122
2022-03-05,bazel,3.4.0,linux,x86_64,deb,0,135
2022-03-05,bazel,3.4.1,macos,x86_64,,1,3010
2022-03-05,bazel,3.4.1,any,,zip,9,7189
2022-03-05,bazel,3.4.1,macos,x86_64,sh,1,5792
2022-03-05,bazel,3.4.1,linux,x86_64,sh,197,168766
2022-03-05,bazel,3.4.1,linux,arm64,,0,1221
2022-03-05,bazel,3.4.1,linux,x86_64,,70,194453
2022-03-05,bazel,3.4.1,windows,x86_64,exe,2,13148
2022-03-05,bazel,3.4.1,windows,x86_64,zip,0,1134
2022-03-05,bazel,3.4.1,linux,x86_64,deb,0,6582
2022-03-05,bazel,3.5.0,macos,x86_64,,0,2755
2022-03-05,bazel,3.5.0,any,,zip,2,1820
2022-03-05,bazel,3.5.0,macos,x86_64,sh,1,8286
2022-03-05,bazel,3.5.0,linux,x86_64,sh,53,69342
2022-03-05,bazel,3.5.0,linux,arm64,,0,477
2022-03-05,bazel,3.5.0,linux,x86_64,,0,20423
2022-03-05,bazel,3.5.0,windows,x86_64,exe,0,2592
2022-03-05,bazel,3.5.0,windows,x86_64,zip,0,7139
2022-03-05,bazel,3.5.0,linux,x86_64,deb,0,6751
2022-03-05,bazel,3.5.0,macos,x86_64,,0,35
2022-03-05,bazel,3.5.0,linux,x86_64,,0,95
2022-03-05,bazel,3.5.1,macos,x86_64,,0,192
2022-03-05,bazel,3.5.1,any,,zip,0,817
2022-03-05,bazel,3.5.1,macos,x86_64,sh,0,290
2022-03-05,bazel,3.5.1,linux,x86_64,sh,4,4186
2022-03-05,bazel,3.5.1,linux,arm64,,0,74
2022-03-05,bazel,3.5.1,linux,x86_64,,0,1102
2022-03-05,bazel,3.5.1,windows,x86_64,exe,0,720
2022-03-05,bazel,3.5.1,windows,x86_64,zip,0,222
2022-03-05,bazel,3.5.1,linux,x86_64,deb,0,265
2022-03-05,bazel,3.5.1,macos,x86_64,,0,34
2022-03-05,bazel,3.5.1,linux,x86_64,,0,41
2022-03-05,bazel,3.6.0,macos,x86_64,,0,621
2022-03-05,bazel,3.6.0,any,,zip,2,1246
2022-03-05,bazel,3.6.0,macos,x86_64,sh,1,1241
2022-03-05,bazel,3.6.0,linux,x86_64,sh,1,10736
2022-03-05,bazel,3.6.0,linux,arm64,,0,637
2022-03-05,bazel,3.6.0,linux,x86_64,,0,15171
2022-03-05,bazel,3.6.0,windows,x86_64,exe,0,1998
2022-03-05,bazel,3.6.0,windows,x86_64,zip,0,813
2022-03-05,bazel,3.6.0,linux,x86_64,deb,0,1100
2022-03-05,bazel,3.6.0,macos,x86_64,,0,41
2022-03-05,bazel,3.6.0,linux,x86_64,,0,62
2022-03-05,bazel,3.7.0,macos,x86_64,,2,3184
2022-03-05,bazel,3.7.0,any,,zip,0,4120
2022-03-05,bazel,3.7.0,macos,x86_64,sh,0,5632
2022-03-05,bazel,3.7.0,linux,x86_64,sh,7,62640
2022-03-05,bazel,3.7.0,linux,arm64,,0,902
2022-03-05,bazel,3.7.0,linux,x86_64,,0,33593
2022-03-05,bazel,3.7.0,windows,x86_64,exe,0,3813
2022-03-05,bazel,3.7.0,windows,x86_64,zip,0,5803
2022-03-05,bazel,3.7.0,linux,x86_64,deb,0,6793
2022-03-05,bazel,3.7.0,macos,x86_64,,0,62
2022-03-05,bazel,3.7.0,linux,x86_64,,0,101
2022-03-05,bazel,3.7.1,macos,x86_64,,0,1481
2022-03-05,bazel,3.7.1,any,,zip,3,3151
2022-03-05,bazel,3.7.1,macos,x86_64,sh,2,1975
2022-03-05,bazel,3.7.1,linux,x86_64,sh,7,8197
2022-03-05,bazel,3.7.1,linux,arm64,,0,2413
2022-03-05,bazel,3.7.1,linux,x86_64,,1,25041
2022-03-05,bazel,3.7.1,windows,x86_64,exe,0,2408
2022-03-05,bazel,3.7.1,windows,x86_64,zip,0,20605
2022-03-05,bazel,3.7.1,linux,x86_64,deb,2,2052
2022-03-05,bazel,3.7.1,macos,x86_64,,0,70
2022-03-05,bazel,3.7.1,linux,x86_64,,0,102
2022-03-05,bazel,3.7.2,macos,x86_64,,1,3305
2022-03-05,bazel,3.7.2,any,,zip,53,19048
2022-03-05,bazel,3.7.2,macos,x86_64,sh,6,29842
2022-03-05,bazel,3.7.2,linux,x86_64,sh,142,175845
2022-03-05,bazel,3.7.2,linux,arm64,,10,5818
2022-03-05,bazel,3.7.2,linux,x86_64,,116,39459
2022-03-05,bazel,3.7.2,windows,x86_64,exe,39,104969
2022-03-05,bazel,3.7.2,windows,x86_64,zip,0,3673
2022-03-05,bazel,3.7.2,linux,x86_64,deb,7,6001
2022-03-05,bazel,3.7.2,macos,x86_64,,0,120
2022-03-05,bazel,3.7.2,linux,x86_64,,1,731
2022-03-05,bazel,4.0.0,macos,x86_64,,2,9294
2022-03-05,bazel,4.0.0,any,,zip,9,6755
2022-03-05,bazel,4.0.0,macos,x86_64,sh,11,7561
2022-03-05,bazel,4.0.0,linux,x86_64,sh,260,252772
2022-03-05,bazel,4.0.0,linux,arm64,,0,2880
2022-03-05,bazel,4.0.0,linux,x86_64,,106,122255
2022-03-05,bazel,4.0.0,windows,x86_64,exe,11,16328
2022-03-05,bazel,4.0.0,windows,x86_64,zip,5,12463
2022-03-05,bazel,4.0.0,linux,x86_64,deb,13,15855
2022-03-05,bazel,4.0.0,macos,x86_64,,0,337
2022-03-05,bazel,4.0.0,linux,x86_64,,0,252
2022-03-05,bazel,4.1.0,macos,arm64,,6,752
2022-03-05,bazel,4.1.0,macos,x86_64,,1,3660
2022-03-05,bazel,4.1.0,any,,zip,1,4315
2022-03-05,bazel,4.1.0,macos,arm64,sh,1,583
2022-03-05,bazel,4.1.0,macos,x86_64,sh,1,6146
2022-03-05,bazel,4.1.0,linux,x86_64,sh,22,72628
2022-03-05,bazel,4.1.0,linux,arm64,,0,1539
2022-03-05,bazel,4.1.0,linux,x86_64,,126,67479
2022-03-05,bazel,4.1.0,windows,x86_64,exe,3,4675
2022-03-05,bazel,4.1.0,windows,x86_64,zip,11,7597
2022-03-05,bazel,4.1.0,linux,x86_64,deb,24,3536
2022-03-05,bazel,4.1.0,macos,arm64,,0,47
2022-03-05,bazel,4.1.0,macos,x86_64,,0,296
2022-03-05,bazel,4.1.0,linux,x86_64,,0,224
2022-03-05,bazel,4.2.0,macos,arm64,,0,154
2022-03-05,bazel,4.2.0,macos,x86_64,,14,619
2022-03-05,bazel,4.2.0,any,,zip,2,808
2022-03-05,bazel,4.2.0,macos,arm64,sh,0,162
2022-03-05,bazel,4.2.0,macos,x86_64,sh,7,5701
2022-03-05,bazel,4.2.0,linux,x86_64,sh,32,4197
2022-03-05,bazel,4.2.0,linux,arm64,,0,135
2022-03-05,bazel,4.2.0,linux,x86_64,,43,8797
2022-03-05,bazel,4.2.0,windows,x86_64,exe,1,861
2022-03-05,bazel,4.2.0,windows,x86_64,zip,3,1098
2022-03-05,bazel,4.2.0,linux,x86_64,deb,17,779
2022-03-05,bazel,4.2.0,macos,arm64,,0,22
2022-03-05,bazel,4.2.0,macos,x86_64,,0,124
2022-03-05,bazel,4.2.0,linux,x86_64,,0,77
2022-03-05,bazel,4.2.1,macos,arm64,,1,609
2022-03-05,bazel,4.2.1,macos,x86_64,,4,1808
2022-03-05,bazel,4.2.1,any,,zip,14,5454
2022-03-05,bazel,4.2.1,macos,arm64,sh,1,814
2022-03-05,bazel,4.2.1,macos,x86_64,sh,91,16297
2022-03-05,bazel,4.2.1,linux,x86_64,sh,327,73635
2022-03-05,bazel,4.2.1,linux,arm64,,17,4411
2022-03-05,bazel,4.2.1,linux,x86_64,,60,83768
2022-03-05,bazel,4.2.1,windows,x86_64,exe,116,25852
2022-03-05,bazel,4.2.1,windows,x86_64,zip,1,18520
2022-03-05,bazel,4.2.1,linux,x86_64,deb,5,10507
2022-03-05,bazel,4.2.1,macos,arm64,,0,63
2022-03-05,bazel,4.2.1,macos,x86_64,,0,375
2022-03-05,bazel,4.2.1,linux,x86_64,,0,341
2022-03-05,bazel,4.2.1,windows,x86_64,exe,0,359
2022-03-05,bazel,4.2.2,macos,arm64,,0,421
2022-03-05,bazel,4.2.2,macos,x86_64,,2,899
2022-03-05,bazel,4.2.2,any,,zip,10,2949
2022-03-05,bazel,4.2.2,macos,arm64,sh,4,532
2022-03-05,bazel,4.2.2,macos,x86_64,sh,42,3013
2022-03-05,bazel,4.2.2,linux,x86_64,sh,1302,85238
2022-03-05,bazel,4.2.2,linux,arm64,,14,876
2022-03-05,bazel,4.2.2,linux,x86_64,,767,36527
2022-03-05,bazel,4.2.2,windows,x86_64,exe,16,6183
2022-03-05,bazel,4.2.2,windows,x86_64,zip,11,4049
2022-03-05,bazel,4.2.2,linux,x86_64,deb,13,1911
2022-03-05,bazel,4.2.2,macos,arm64,,0,35
2022-03-05,bazel,4.2.2,macos,x86_64,,0,200
2022-03-05,bazel,4.2.2,linux,x86_64,,0,183
2022-03-05,bazel,4.2.2,windows,x86_64,exe,1,269
2022-03-05,bazel,5.0.0,macos,arm64,,14,580
2022-03-05,bazel,5.0.0,macos,x86_64,,29,876
2022-03-05,bazel,5.0.0,any,,zip,38,2142
2022-03-05,bazel,5.0.0,macos,arm64,sh,3,300
2022-03-05,bazel,5.0.0,macos,x86_64,sh,109,2635
2022-03-05,bazel,5.0.0,linux,x86_64,sh,317,10754
2022-03-05,bazel,5.0.0,linux,arm64,,6,607
2022-03-05,bazel,5.0.0,linux,x86_64,,105,2696
2022-03-05,bazel,5.0.0,windows,x86_64,exe,37,5197
2022-03-05,bazel,5.0.0,windows,x86_64,zip,76,3215
2022-03-05,bazel,5.0.0,linux,x86_64,deb,26,1014
2022-03-05,bazel,5.0.0,macos,arm64,,0,39
2022-03-05,bazel,5.0.0,macos,x86_64,,0,212
2022-03-05,bazel,5.0.0,linux,x86_64,,4,203
2022-03-05,bazel,5.0.0,windows,x86_64,exe,1,220
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,arm64,,0,61
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,x86_64,,0,190
2022-03-05,bazel,5.0.0-pre.20210510.2.2,any,,zip,0,52
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,arm64,sh,0,29
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,x86_64,sh,0,41
2022-03-05,bazel,5.0.0-pre.20210510.2.2,linux,x86_64,sh,0,108
2022-03-05,bazel,5.0.0-pre.20210510.2.2,linux,arm64,,0,30
2022-03-05,bazel,5.0.0-pre.20210510.2.2,linux,x86_64,,0,282
2022-03-05,bazel,5.0.0-pre.20210510.2.2,windows,x86_64,exe,0,411
2022-03-05,bazel,5.0.0-pre.20210510.2.2,windows,x86_64,zip,0,64
2022-03-05,bazel,5.0.0-pre.20210510.2.2,linux,x86_64,deb,0,26
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,arm64,,0,14
2022-03-05,bazel,5.0.0-pre.20210510.2.2,macos,x86_64,,0,20
2022-03-05,bazel,5.0.0-pre.20210510.2.2,linux,x86_64,,0,18
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,arm64,,0,44
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,x86_64,,0,38
2022-03-05,bazel,5.0.0-pre.20210516.1,any,,zip,0,36
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,arm64,sh,0,38
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,x86_64,sh,0,64
2022-03-05,bazel,5.0.0-pre.20210516.1,linux,x86_64,sh,0,45
2022-03-05,bazel,5.0.0-pre.20210516.1,linux,arm64,,0,26
2022-03-05,bazel,5.0.0-pre.20210516.1,linux,x86_64,,0,61
2022-03-05,bazel,5.0.0-pre.20210516.1,windows,x86_64,exe,0,75
2022-03-05,bazel,5.0.0-pre.20210516.1,windows,x86_64,zip,0,33
2022-03-05,bazel,5.0.0-pre.20210516.1,linux,x86_64,deb,0,29
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,arm64,,0,33
2022-03-05,bazel,5.0.0-pre.20210516.1,macos,x86_64,,0,22
2022-03-05,bazel,5.0.0-pre.20210516.1,linux,x86_64,,0,40
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,arm64,,0,58
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,x86_64,,0,65
2022-03-05,bazel,5.0.0-pre.20210520.7,any,,zip,0,72
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,arm64,sh,0,31
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,x86_64,sh,0,40
2022-03-05,bazel,5.0.0-pre.20210520.7,linux,x86_64,sh,0,75
2022-03-05,bazel,5.0.0-pre.20210520.7,linux,arm64,,0,35
2022-03-05,bazel,5.0.0-pre.20210520.7,linux,x86_64,,0,64
2022-03-05,bazel,5.0.0-pre.20210520.7,windows,x86_64,exe,0,121
2022-03-05,bazel,5.0.0-pre.20210520.7,windows,x86_64,zip,0,53
2022-03-05,bazel,5.0.0-pre.20210520.7,linux,x86_64,deb,0,46
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,arm64,,0,42
2022-03-05,bazel,5.0.0-pre.20210520.7,macos,x86_64,,0,27
2022-03-05,bazel,5.0.0-pre.20210520.7,linux,x86_64,,0,39
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,arm64,,0,109
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,x86_64,,0,151
2022-03-05,bazel,5.0.0-pre.20210604.6,any,,zip,0,89
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,arm64,sh,0,39
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,x86_64,sh,0,81
2022-03-05,bazel,5.0.0-pre.20210604.6,linux,x86_64,sh,0,196
2022-03-05,bazel,5.0.0-pre.20210604.6,linux,arm64,,0,47
2022-03-05,bazel,5.0.0-pre.20210604.6,linux,x86_64,,0,364
2022-03-05,bazel,5.0.0-pre.20210604.6,windows,x86_64,exe,0,481
2022-03-05,bazel,5.0.0-pre.20210604.6,windows,x86_64,zip,0,104
2022-03-05,bazel,5.0.0-pre.20210604.6,linux,x86_64,deb,0,32
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,arm64,,0,15
2022-03-05,bazel,5.0.0-pre.20210604.6,macos,x86_64,,0,18
2022-03-05,bazel,5.0.0-pre.20210604.6,linux,x86_64,,0,22
2022-03-05,bazel,5.0.0-pre.20210615.3,macos,arm64,,0,63
2022-03-05,bazel,5.0.0-pre.20210615.3,macos,x86_64,,0,86
2022-03-05,bazel,5.0.0-pre.20210615.3,any,,zip,0,55
2022-03-05,bazel,5.0.0-pre.20210615.3,macos,arm64,sh,0,40
2022-03-05,bazel,5.0.0-pre.20210615.3,macos,x86_64,sh,0,52
2022-03-05,bazel,5.0.0-pre.20210615.3,linux,x86_64,sh,0,129
